JournalTitle,JournalID,Publisher,pissn,eissn,additionalIssns,doi,yearissues,language
International Journal of Systems Biology,203234,Bioinfo Publications,09752900,09759204,,10.9735/0975-2900,[],en
International Journal of Wireless Communication,203370,Bioinfo Publications,22313559,22313567,,10.9735/2231-3559,[],en
International Journal of Zoology Research,203368,Bioinfo Publications,22313516,22313524,,10.9735/2231-3516,[],en
International Kimberlite Conference Extended Abstracts,327979,University of Alberta Libraries,,,,,,en
International Kimberlite Conference Extended Abstracts,327895,University of Alberta Libraries,,,,10.29173/ikc,[],en
International Proceedings of Computer Science and Information Technology,180672,IACSIT Press,2010460X,,,10.7763/ipcsit,[],en
International Research Journal of Commerce Arts and Science,325770,ISARA Solutions,,23199202,,10.32804/casirj,[],en
INTERNATIONAL RESEARCH JOURNAL OF ELECTRICAL AND ELECTRONICS ENGINEERING,470381,Createcom Technologies,,,,10.55083/cct.irjeee,[],en
International Research journal of Management Science and Technology,325953,ISARA Solutions,23489367,22501959,,10.32804/IRJMST,[],en
International Research journal of Management Sociology Humanities,325952,ISARA Solutions,23489359,22779809,,10.32804/IRJMSH,[],en
INTERNATIONAL REVIEW FOR HUMAN AND NATURAL SCIENCES,553217,"""The Internationale Stiftung Schulung, Kunst, Ausbildung""",22352007,,,10.59505/IRHNS.22352007.2023.1,[],en
International Science Journal of Education & Linguistics,466754,International Science Group,,,,10.46299/j.isjel.20220101,,en
International Science Journal of Engineering & Agriculture,466181,International Science Group,,,,10.46299/j.isjea.20220101,,en
International Science Journal of Jurisprudence & Philosophy,466733,International Science Group,,,,10.46299/j.isjjp.20220101,,en
International Scientific Research Organization Journal,305374,International Scientific Invention Journals,,24558818,,10.23958/isroj,[],en
International Seminar of Gender Equity Maternal and Child Health,546537,Sekolah Tinggi Ilmu Kesehatan Kuningan Garawangi,,,,10.34305/gemic,[],en
International Surgery Case Reports,551436,Aditum Publishing LLC,,28362845,,10.61148/2836-2845/ISCR,[],en
Interpretation of fold patterns in Archean metasediments Yellowknife domain Slave Province parts of NTS areas 75 76 85 and 86,463671,Northwest Territories Geological Survey,,,,10.46887/1996-04,[],en
Interpretive Structural Geology Map and Cross-sections of the Howard s Pass Pb-Zn District Yukon and Northwest Territories,463911,Northwest Territories Geological Survey,,,,10.46887/2014-02,[],en
Intra-abdominal hypertension and abdominal compartment syndrome in critical medical patients Incidence prognosis and association with renal dysfunction,393203,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/M05-2016-3-OA-1,[],en
Intra-thyroidal parathyroid microadenoma,392930,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100025Z11SW2018CL,[],en
Intrabony schwannoma of the mandibular symphysis A rare case report,392492,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z07-2017-16-CR-2,[],en
Intradermal nodular fasciitis of the ear auricle A case report and literature review,395722,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100038Z11AS2020CR,[],en
Intramolecular Aldol Reaction (Robinson-Type Annulation),229615,Georg Thieme Verlag KG,,20500157,,10.1055/sos-SD-205-00157,,en
Intramolecular Benzoin Reactions of Dialdehydes,229569,Georg Thieme Verlag KG,,20400284,,10.1055/sos-SD-204-00284,,en
Intramolecular Carbocyclization of Diynals and Diynones,229562,Georg Thieme Verlag KG,,20300093,,10.1055/sos-SD-203-00093,,en
Intramolecular Carbocyclization of Triynes,229568,Georg Thieme Verlag KG,,20300115,,10.1055/sos-SD-203-00115,,en
Intramolecular Michael Reaction of Aldehydes with Vinyl Sulfones,229586,Georg Thieme Verlag KG,,20400039,,10.1055/sos-SD-204-00039,,en
Intramolecular Synthesis of Lactams by Activation of sp C—H Bonds,229519,Georg Thieme Verlag KG,,20300328,,10.1055/sos-SD-203-00328,,en
Intramuscular lipoma of thigh,392944,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100001Z19SS2018CL,[],en
Intraoperative internal iliac artery balloon occlusion versus ligation in cases of placenta previa accreta A randomized trial,393703,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/G06-2016-12-OA-6,[],en
Intraoperative trans-cholecystic methylene blue injection for delineation of extrahepatic biliary tree during laparoscopic cholecystectomy,393651,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100031S05AH2018OA,[],en
Intravesical foreign bodies mimicking bladder calculi,392936,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z15-2017-4-CL-1,[],en
Introduction What is design thinking and how is it of use to the Australian Defence Force?,423023,Centre for Defence Research,,,,10.51174/JPS.003.1/SDTI2547,[],en
Intussusception in a young woman caused by a colonic lipoma,392842,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-14-CR-6,[],en
Invasive micropapillary carcinoma of the breast in male patients A case report,397013,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100043Z11KC2020CR,[],en
Inventory of active retrogressive thaw slumps in the Bluenose Moraine western Nunavut,463933,Northwest Territories Geological Survey,,,,10.46887/2015-023,[],en
Inventory of active retrogressive thaw slumps in the Peel Plateau Northwest Territories,463924,Northwest Territories Geological Survey,,,,10.46887/2015-020,[],en
Inventory of active retrogressive thaw slumps on eastern Banks Island Northwest Territories,463926,Northwest Territories Geological Survey,,,,10.46887/2015-021,[],en
Inventory of polygonal terrain in the Tuktoyaktuk Coastlands Northwest Territories,463950,Northwest Territories Geological Survey,,,,10.46887/2016-022,[],en
Inventory of retrogressive thaw slumps in the Tuktoyaktuk Coastlands Western Anderson Plain and Mackenzie Delta region Northwest Territories,463932,Northwest Territories Geological Survey,,,,10.46887/2015-022,[],en
Inventory of retrogressive thaw slumps in the Willow River watershed mapped using 1986 2002 and 2018 Landsat imagery,464060,Northwest Territories Geological Survey,,,,10.46887/2020-011,[],en
Inventory of retrogressive thaw slumps on the Peel Plateau and on southeastern Banks Island Northwest Territories using 2017 Sentinel imagery,464063,Northwest Territories Geological Survey,,,,10.46887/2020-012,[],en
Inverted flap technique with air tamponade and one day face down positioning for posttraumatic macular hole surgery in a young male patient in sub-Saharan Africa,392479,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100017Z17OO2020CR,[],en
Investigation of the effect of capsaicin on AgNOR protein synthesis using staining intensity degree in human colon adenocarcinoma,393315,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100007C06RE2018OA,[],en
Iodoetherification toward Spongistatin/Altohyrtin,229490,Georg Thieme Verlag KG,,20200501,,10.1055/sos-SD-202-00501,,en
IOP Concise Physics,234450,IOP Publishing,,20532571,,10.1088/issn.2053-2571,[],en
IOT in Connected Cars Challenges and Chances,355717,Narpavi Publishers,,,,10.35625/cm960127t,[],en
Iowa State University Digital Press,338857,PubPub,,,,10.21428/b8136f97,[],en
IPattern and treatment needs of traumatized anterior permanent teeth in a sub-urban area in Lagos State,393137,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/D01-2016-20-OA-7,,en
IRENE - Interdisciplinary Researches on Ethics and the Natural Environment,272786,,,,,,,en
Iridium-Catalyzed Asymmetric Hydrogenation,229462,Georg Thieme Verlag KG,,20100167,,10.1055/sos-SD-201-00167,,en
Iridodialysis repair using double-armed McCannell suture,392562,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100013Z17MP2019CR,[],en
IRIS and Palm Recognition using Bio-Maximum Inverse Rank method,355497,Narpavi Publishers,,,,10.35625/cm960127g,[],en
Iris metastasis secondary to prostate adenocarcinoma A case report and literature review,420353,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100018Z17CP2021CR,[],en
Irish Journal of Occupational Therapy,307436,Emerald (MCB UP),07918437,,,,,en
Iron oxide geochemistry in stream sediments from the Flat River area Northwest Territories,464032,Northwest Territories Geological Survey,,,,10.46887/2016-020,[],en
Is human immunodeficiency virus (HIV) a risk factor to development of dental caries and molar incisor hypomineralization (MIH) in children?,393121,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/D01-2015-5-CS-3,,en
Is mental health status related to alcohol use in pregnant women?,393195,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100006M01LF2018OA,[],en
Is nanomedicine just a fad or is it a necessary approach to improving medical technologies?,393332,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/B05-2015-1-ED-1,[],en
Is the conservative treatment the choice for the spontaneous pneumoperitoneum?,392825,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2015-2-CS-2,[],en
Is there a place for sevoflurane to prevent liver ischemiareperfusion injury during liver transplantation?,393156,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/A05-2015-1-ED-1,[],en
Ischemic mitral regurgitation Focusing on the imbalance of two intraventricular forces,393275,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/C04-2015-5-ED-4,[],en
Islamic Thought Review,552047,IAIN Bukittinggi,,,,10.30983/itr,[],en
ISOZYME AND HEMOCYTE ANALYSES OF EUROPEAN HONEY BEE (Apis mellifera L ) POPULATIONS REARED IN AGRICULTURAL FORESTED AND INDUSTRIAL AREAS UNDER DIFFERENT MANAGEMENT SYSTEMS,552805,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A679V33I1,[],en
ISRN Manufacturing Engineering,302133,Hindawi Limited,,23146338,,10.1155/8409,[],en
ISRN Nuclear Energy,302132,Hindawi Limited,,23146303,,10.1155/8184,[],en
ISRN Paleontology,302131,Hindawi Limited,,23146281,,10.1155/3683,[],en
ISRN Petroleum Engineering,302130,Hindawi Limited,,23146311,,10.1155/5949,[],en
Istanbul University Journal of the School of Business,311807,Istanbul University,13031732,,,10.5152/iujsb.,[],en
It is not always as good as gold Contact allergy to dental gold as a potential cause of burning mouth syndrome A case report,392508,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100031Z07KD2020CR,[],en
J G Grey Oration Civil-Military Relations in an age of disruption,422957,Centre for Defence Research,,,,10.51174/AJDSS.0101/SCSP4549,,en
J Proteome Research,12916,Springer Science and Business Media LLC,,,,,,en
J-Bios,347877,Universitas Nusa Cendana,18297323,,,10.35508/jbs,[],en
JAMAK,550022,Waskita Dharma Malang College of Social and Political Sciences,26553244,23558466,,10.59905/jamak,[],en
Jambura Equilibrium Journal,508243,"""Economic Faculty, Gorontalo State University""",,,,10.37479/jej.v5i1,[],en
Japan Journal of Clinical & Medical Research,431427,Scientific Research and Community Ltd,,,,10.47363/JJCMR,[],en
Japan Rearmed by Sheila A Smith (review Ben Ascione ANU),422984,Centre for Defence Research,,,,10.51174/AJDSS.0201/JYJF5634,[],en
Japanese Journal of Health Economics and Policy,320895,Institute for Health Economics and Policy,1340895X,,,,,en
Jayhawk Journalist,379300,The University of Kansas,26883767,26883791,,10.17161/jayhawkjournalist,[],en
JIDA,310773,Universitat Politècnica de Catalunya,2462571X,,,,,en
Journal and Proceedings of the Institute of Chemistry of Great Britain and Ireland,25978,The Royal Society of Chemistry,,,,10.1039/0368-3958/1920,,en
Journal and Proceedings of the Royal Institute of Chemistry of Great Britain and Ireland,26340,The Royal Society of Chemistry,,,,10.1039/0368-3958/1944,,en
Journal for Special Educators,304861,SAGE Publications,01975323,,,,,en
Journal International Seminar on Languages Literature Arts and Education (ISLLAE),374021,Universitas Negeri Jakarta,,26852365,,10.21009/ISLLAE,[],en
Journal Juridical Science,312561,Sun Media Bloemfontein Pty Ltd,,,,10.18820/24150517/,[],en
Journal of Accessibility and Design for All,169146,Universitat Politècnica de Catalunya,20137087,,,,,en
Journal of Accounting and Finance,203425,Bioinfo Publications,22493964,22493972,,10.9735/2249-3964,[],en
JOURNAL OF ACUTE CARE,545671,Jaypee Brothers Medical Publishing,,,,10.5005/jp-journals-10089,[],en
Journal of Administrative Development,554707,QTanalytics India,,,,10.48001/JAD,[],en
Journal of Advanced Laboratory Research in Biology,422878,Society of Open Science,,09767614,,,,en
Journal of Advanced Oral Research,309918,SAGE Publications,22294112,22294120,,,,en
Journal of Advanced Research in Differential Equations,109966,Institute of Advanced Scientific Research,,19430248,,10.5373/JARDE,[],en
Journal of Advanced Smart Convergence(JASC),186346,"""The Institute of Webcasting, Internet and Telecommunication""",2287254X,,,,,en
Journal of Advancement in Medical and Life Sciences,245315,ScienceQ Publishing Group,,2348294X,,10.15297/JALS.,[],en
Journal of Advances in Science and Technology,327108,Ignited Minds Pvt. Ltd.,,22309659,,10.29070/JAST,[],en
Journal of Agro-Industry Sciences,378615,Universidad Nacional de Trujillo,,,,10.17268/JAIS,[],en
Journal of Al-Nisour University College,310617,Naba'a Al-Hayat Foundation for Medical Sciences and Health Care,24154806,,,10.22317/jnuc,[],en
Journal of Analytical Techniques,203235,Bioinfo Publications,0976769X,09767703,,10.9735/0976-769X,[],en
Journal of Applied Linguistics and Education,490863,EngiScience Publisher,,,,10.53898/jale,[],en
Journal of Applied Molecular Cell Biology,397031,Intellectual Consortium of Drug Discovery and Technology Development Incorporation,,,,10.21065/24122580,,en
Journal of Applied Research and Innovation,460187,Global Media Holdings Pty Ltd,,26528142,,10.53333/JARI2019,[],en
Journal of Arts and Culture,203236,Bioinfo Publications,09769862,09769870,,10.9735/0976-9862,[],en
Journal of Atmospheric and Ocean Science,51543,Informa UK (Taylor & Francis),17417538,,,,,en
Journal of Biochemistry and molecular biology,130765,Korean Society for Biochemistry and Molecular Biology - BMB Reports,12258687,,,,,en
Journal of Biological System,5663,World Scientific ,02183390,,,,,en
Journal of Biomedical and Bioengineering,203237,Bioinfo Publications,09768084,09768092,,10.9735/0976-8084,[],en
Journal of Bioprocessing and Chemical Engineering,245318,ScienceQ Publishing Group,,23483768,,10.15297/JBCE,[],en
